Id,count,people_v
1,11,30
52,21,39
50,19,49
51,17,56
2,16,49
56,23,31
3,30,39
5,38,51
8,35,40
4,15,56
41,19,59
53,40,51
6,24,31
49,29,31
7,32,46
57,26,46
42,32,27
40,42,31
45,11,30
9,43,66
10,40,38
11,34,31
38,35,28
54,33,38
46,34,39
55,26,48
12,23,48
13,22,25
47,16,16
48,21,25
14,17,30
22,15,31
44,6,26
15,9,26
19,24,39
43,19,40
16,30,39
18,30,18
21,23,30
27,18,19
17,37,45
33,23,24
39,22,63
20,21,16
36,18,29
37,27,32
30,10,10
23,18,40
24,12,15
31,11,12
32,13,28
25,26,29
26,18,30
34,16,12
35,20,14
28,18,19
29,16,9
