Id,count,people_v
1,26,30
52,29,39
50,21,49
51,29,56
2,18,49
56,17,31
3,28,39
5,35,51
8,28,40
4,29,56
41,22,59
53,29,51
6,17,31
49,21,31
7,33,46
57,36,46
42,34,27
40,21,31
45,20,30
9,23,66
10,28,38
11,23,31
38,27,28
54,22,38
46,26,39
55,24,48
12,22,48
13,22,25
47,16,16
48,21,25
14,19,30
22,31,31
44,15,26
15,15,26
19,27,39
43,30,40
16,28,39
18,23,18
21,20,30
27,20,19
17,33,45
33,17,24
39,21,63
20,21,16
36,21,29
37,20,32
30,23,10
23,30,40
24,16,15
31,23,12
32,18,28
25,18,29
26,18,30
34,21,12
35,22,14
28,24,19
29,25,9
