Id,count,people_v
1,22,30
52,29,39
50,19,49
51,23,56
2,16,49
56,9,31
3,36,39
5,29,51
8,31,40
4,21,56
41,20,59
53,26,51
6,14,31
49,21,31
7,28,46
57,21,46
42,32,27
40,40,31
45,25,30
9,41,66
10,16,38
11,22,31
38,21,28
54,18,38
46,36,39
55,29,48
12,28,48
13,30,25
47,19,16
48,27,25
14,23,30
22,25,31
44,19,26
15,18,26
19,23,39
43,25,40
16,37,39
18,23,18
21,19,30
27,18,19
17,25,45
33,17,24
39,22,63
20,21,16
36,20,29
37,18,32
30,16,10
23,30,40
24,22,15
31,18,12
32,21,28
25,20,29
26,19,30
34,16,12
35,20,14
28,20,19
29,23,9
