Id,count,people_v
1,16,30
52,30,39
50,16,49
51,17,56
2,17,49
56,18,31
3,38,39
5,35,51
8,33,40
4,17,56
41,22,59
53,33,51
6,20,31
49,23,31
7,25,46
57,32,46
42,27,27
40,39,31
45,24,30
9,37,66
10,28,38
11,27,31
38,23,28
54,29,38
46,41,39
55,24,48
12,24,48
13,19,25
47,21,16
48,19,25
14,21,30
22,27,31
44,10,26
15,18,26
19,20,39
43,25,40
16,34,39
18,27,18
21,13,30
27,17,19
17,25,45
33,17,24
39,21,63
20,20,16
36,22,29
37,17,32
30,18,10
23,26,40
24,20,15
31,19,12
32,19,28
25,21,29
26,11,30
34,15,12
35,21,14
28,19,19
29,18,9
