Id,count,people_v
1,17,30
52,26,39
50,16,49
51,24,56
2,19,49
56,16,31
3,30,39
5,51,51
8,45,40
4,26,56
41,22,59
53,44,51
6,15,31
49,17,31
7,26,46
57,23,46
42,31,27
40,41,31
45,23,30
9,34,66
10,31,38
11,25,31
38,27,28
54,34,38
46,22,39
55,18,48
12,18,48
13,28,25
47,17,16
48,26,25
14,23,30
22,25,31
44,12,26
15,13,26
19,14,39
43,22,40
16,21,39
18,20,18
21,12,30
27,20,19
17,29,45
33,24,24
39,18,63
20,18,16
36,19,29
37,17,32
30,19,10
23,28,40
24,12,15
31,19,12
32,12,28
25,23,29
26,18,30
34,26,12
35,15,14
28,21,19
29,21,9
