Id,count,people_v
1,15,30
52,24,39
50,21,49
51,23,56
2,17,49
56,15,31
3,27,39
5,38,51
8,31,40
4,24,56
41,24,59
53,31,51
6,18,31
49,16,31
7,34,46
57,33,46
42,30,27
40,40,31
45,21,30
9,45,66
10,31,38
11,33,31
38,27,28
54,28,38
46,29,39
55,29,48
12,25,48
13,24,25
47,14,16
48,24,25
14,18,30
22,25,31
44,15,26
15,14,26
19,21,39
43,29,40
16,29,39
18,13,18
21,16,30
27,20,19
17,30,45
33,22,24
39,20,63
20,11,16
36,12,29
37,12,32
30,21,10
23,35,40
24,19,15
31,20,12
32,18,28
25,22,29
26,20,30
34,20,12
35,20,14
28,18,19
29,17,9
