Id,count,people_v
1,15,30
52,21,39
50,26,49
51,22,56
2,19,49
56,15,31
3,24,39
5,28,51
8,26,40
4,20,56
41,19,59
53,26,51
6,17,31
49,26,31
7,26,46
57,30,46
42,27,27
40,29,31
45,27,30
9,25,66
10,24,38
11,22,31
38,11,28
54,20,38
46,16,39
55,26,48
12,28,48
13,34,25
47,16,16
48,34,25
14,31,30
22,30,31
44,22,26
15,22,26
19,30,39
43,35,40
16,18,39
18,15,18
21,23,30
27,14,19
17,14,45
33,26,24
39,28,63
20,15,16
36,24,29
37,20,32
30,23,10
23,38,40
24,26,15
31,21,12
32,22,28
25,27,29
26,12,30
34,14,12
35,24,14
28,27,19
29,26,9
