Id,count,people_v
1,14,30
52,17,39
50,18,49
51,22,56
2,23,49
56,19,31
3,26,39
5,36,51
8,32,40
4,21,56
41,18,59
53,33,51
6,23,31
49,22,31
7,32,46
57,30,46
42,33,27
40,37,31
45,23,30
9,38,66
10,26,38
11,25,31
38,19,28
54,31,38
46,25,39
55,20,48
12,21,48
13,26,25
47,10,16
48,27,25
14,23,30
22,25,31
44,17,26
15,18,26
19,18,39
43,28,40
16,28,39
18,12,18
21,13,30
27,18,19
17,23,45
33,26,24
39,17,63
20,18,16
36,27,29
37,14,32
30,18,10
23,31,40
24,14,15
31,19,12
32,13,28
25,32,29
26,22,30
34,21,12
35,26,14
28,27,19
29,27,9
