Id,count,people_v
1,14,30
52,20,39
50,19,49
51,21,56
2,18,49
56,17,31
3,27,39
5,36,51
8,39,40
4,24,56
41,21,59
53,34,51
6,12,31
49,10,31
7,17,46
57,19,46
42,21,27
40,39,31
45,15,30
9,39,66
10,29,38
11,18,31
38,17,28
54,32,38
46,36,39
55,27,48
12,30,48
13,25,25
47,21,16
48,23,25
14,15,30
22,24,31
44,9,26
15,10,26
19,22,39
43,40,40
16,32,39
18,18,18
21,20,30
27,28,19
17,20,45
33,22,24
39,18,63
20,19,16
36,16,29
37,19,32
30,19,10
23,43,40
24,24,15
31,20,12
32,22,28
25,23,29
26,32,30
34,28,12
35,22,14
28,20,19
29,22,9
