Id,count,people_v
1,19,30
52,29,39
50,20,49
51,20,56
2,20,49
56,16,31
3,34,39
5,37,51
8,26,40
4,20,56
41,17,59
53,26,51
6,19,31
49,26,31
7,32,46
57,25,46
42,36,27
40,26,31
45,20,30
9,25,66
10,16,38
11,22,31
38,29,28
54,18,38
46,23,39
55,25,48
12,27,48
13,30,25
47,18,16
48,28,25
14,24,30
22,31,31
44,22,26
15,18,26
19,22,39
43,17,40
16,23,39
18,25,18
21,25,30
27,9,19
17,33,45
33,30,24
39,18,63
20,20,16
36,15,29
37,24,32
30,27,10
23,27,40
24,31,15
31,29,12
32,28,28
25,37,29
26,11,30
34,11,12
35,20,14
28,19,19
29,19,9
