Id,count,people_v
1,21,30
52,28,39
50,22,49
51,25,56
2,21,49
56,12,31
3,26,39
5,32,51
8,33,40
4,26,56
41,20,59
53,37,51
6,19,31
49,24,31
7,34,46
57,29,46
42,33,27
40,43,31
45,27,30
9,41,66
10,27,38
11,25,31
38,23,28
54,23,38
46,30,39
55,25,48
12,29,48
13,21,25
47,20,16
48,20,25
14,28,30
22,28,31
44,14,26
15,14,26
19,15,39
43,25,40
16,21,39
18,14,18
21,16,30
27,17,19
17,21,45
33,22,24
39,13,63
20,18,16
36,15,29
37,15,32
30,21,10
23,26,40
24,21,15
31,21,12
32,18,28
25,26,29
26,22,30
34,19,12
35,13,14
28,15,19
29,16,9
