Id,count,people_v
1,23,30
52,32,39
50,25,49
51,22,56
2,23,49
56,18,31
3,32,39
5,23,51
8,26,40
4,24,56
41,16,59
53,19,51
6,22,31
49,20,31
7,22,46
57,23,46
42,17,27
40,33,31
45,21,30
9,35,66
10,20,38
11,28,31
38,29,28
54,16,38
46,28,39
55,31,48
12,28,48
13,19,25
47,20,16
48,17,25
14,22,30
22,30,31
44,18,26
15,16,26
19,28,39
43,32,40
16,30,39
18,24,18
21,21,30
27,20,19
17,33,45
33,18,24
39,24,63
20,26,16
36,23,29
37,19,32
30,20,10
23,33,40
24,18,15
31,18,12
32,15,28
25,19,29
26,16,30
34,17,12
35,22,14
28,22,19
29,24,9
