Id,count,people_v
1,25,30
52,30,39
50,26,49
51,37,56
2,20,49
56,17,31
3,32,39
5,16,51
8,36,40
4,27,56
41,24,59
53,22,51
6,15,31
49,21,31
7,21,46
57,23,46
42,23,27
40,37,31
45,18,30
9,36,66
10,22,38
11,28,31
38,24,28
54,27,38
46,29,39
55,23,48
12,23,48
13,19,25
47,22,16
48,24,25
14,21,30
22,21,31
44,9,26
15,10,26
19,21,39
43,24,40
16,30,39
18,25,18
21,25,30
27,19,19
17,28,45
33,21,24
39,19,63
20,24,16
36,27,29
37,28,32
30,13,10
23,23,40
24,19,15
31,13,12
32,18,28
25,23,29
26,22,30
34,28,12
35,26,14
28,28,19
29,26,9
