Id,count,people_v
1,22,30
52,28,39
50,19,49
51,25,56
2,15,49
56,13,31
3,31,39
5,38,51
8,28,40
4,21,56
41,23,59
53,32,51
6,18,31
49,22,31
7,31,46
57,29,46
42,36,27
40,32,31
45,24,30
9,37,66
10,28,38
11,34,31
38,28,28
54,27,38
46,30,39
55,35,48
12,30,48
13,26,25
47,15,16
48,24,25
14,18,30
22,18,31
44,10,26
15,10,26
19,23,39
43,24,40
16,26,39
18,21,18
21,22,30
27,19,19
17,25,45
33,20,24
39,23,63
20,18,16
36,28,29
37,19,32
30,9,10
23,24,40
24,13,15
31,10,12
32,14,28
25,20,29
26,15,30
34,26,12
35,21,14
28,22,19
29,25,9
