Id,count,people_v
1,19,30
52,16,39
50,28,49
51,24,56
2,25,49
56,18,31
3,14,39
5,26,51
8,22,40
4,18,56
41,16,59
53,27,51
6,17,31
49,18,31
7,25,46
57,27,46
42,24,27
40,29,31
45,22,30
9,31,66
10,26,38
11,25,31
38,19,28
54,24,38
46,32,39
55,30,48
12,25,48
13,21,25
47,22,16
48,18,25
14,19,30
22,33,31
44,19,26
15,18,26
19,21,39
43,31,40
16,30,39
18,19,18
21,23,30
27,21,19
17,28,45
33,22,24
39,14,63
20,22,16
36,21,29
37,20,32
30,24,10
23,37,40
24,24,15
31,22,12
32,24,28
25,21,29
26,27,30
34,21,12
35,28,14
28,27,19
29,28,9
