Id,count,people_v
1,27,30
52,35,39
50,26,49
51,22,56
2,23,49
56,13,31
3,32,39
5,27,51
8,29,40
4,20,56
41,12,59
53,24,51
6,18,31
49,17,31
7,25,46
57,23,46
42,24,27
40,30,31
45,17,30
9,38,66
10,20,38
11,34,31
38,29,28
54,17,38
46,37,39
55,29,48
12,26,48
13,18,25
47,16,16
48,19,25
14,16,30
22,24,31
44,10,26
15,11,26
19,27,39
43,24,40
16,37,39
18,24,18
21,21,30
27,23,19
17,34,45
33,25,24
39,20,63
20,15,16
36,21,29
37,22,32
30,17,10
23,27,40
24,29,15
31,19,12
32,25,28
25,27,29
26,27,30
34,17,12
35,23,14
28,23,19
29,23,9
