Id,count,people_v
1,15,30
52,28,39
50,25,49
51,19,56
2,21,49
56,13,31
3,27,39
5,32,51
8,25,40
4,15,56
41,10,59
53,30,51
6,10,31
49,16,31
7,29,46
57,28,46
42,27,27
40,28,31
45,14,30
9,30,66
10,28,38
11,20,31
38,17,28
54,26,38
46,28,39
55,18,48
12,20,48
13,20,25
47,22,16
48,22,25
14,18,30
22,26,31
44,16,26
15,14,26
19,19,39
43,37,40
16,29,39
18,15,18
21,25,30
27,17,19
17,20,45
33,28,24
39,15,63
20,23,16
36,27,29
37,21,32
30,17,10
23,40,40
24,29,15
31,17,12
32,30,28
25,36,29
26,37,30
34,27,12
35,34,14
28,33,19
29,33,9
