Id,count,people_v
1,17,30
52,21,39
50,22,49
51,22,56
2,17,49
56,16,31
3,32,39
5,34,51
8,33,40
4,21,56
41,25,59
53,29,51
6,20,31
49,19,31
7,23,46
57,29,46
42,21,27
40,33,31
45,20,30
9,37,66
10,28,38
11,23,31
38,25,28
54,24,38
46,31,39
55,28,48
12,22,48
13,17,25
47,17,16
48,16,25
14,25,30
22,25,31
44,24,26
15,23,26
19,25,39
43,30,40
16,25,39
18,26,18
21,20,30
27,15,19
17,31,45
33,25,24
39,24,63
20,18,16
36,21,29
37,16,32
30,19,10
23,36,40
24,25,15
31,19,12
32,21,28
25,24,29
26,23,30
34,14,12
35,24,14
28,23,19
29,24,9
