Id,count,people_v
1,12,30
52,26,39
50,23,49
51,22,56
2,20,49
56,13,31
3,37,39
5,32,51
8,29,40
4,24,56
41,23,59
53,31,51
6,17,31
49,20,31
7,30,46
57,29,46
42,26,27
40,20,31
45,18,30
9,19,66
10,21,38
11,30,31
38,24,28
54,22,38
46,32,39
55,23,48
12,21,48
13,29,25
47,19,16
48,27,25
14,16,30
22,15,31
44,15,26
15,12,26
19,17,39
43,20,40
16,33,39
18,25,18
21,33,30
27,28,19
17,29,45
33,34,24
39,19,63
20,22,16
36,30,29
37,23,32
30,12,10
23,21,40
24,24,15
31,13,12
32,20,28
25,35,29
26,30,30
34,28,12
35,34,14
28,33,19
29,29,9
