Id,count,people_v
1,19,30
52,27,39
50,23,49
51,27,56
2,26,49
56,20,31
3,29,39
5,33,51
8,28,40
4,30,56
41,30,59
53,36,51
6,18,31
49,21,31
7,28,46
57,30,46
42,23,27
40,34,31
45,26,30
9,33,66
10,29,38
11,24,31
38,18,28
54,25,38
46,14,39
55,25,48
12,26,48
13,15,25
47,17,16
48,14,25
14,20,30
22,21,31
44,16,26
15,15,26
19,26,39
43,32,40
16,17,39
18,14,18
21,19,30
27,19,19
17,21,45
33,25,24
39,17,63
20,20,16
36,26,29
37,19,32
30,12,10
23,38,40
24,22,15
31,15,12
32,21,28
25,26,29
26,16,30
34,20,12
35,22,14
28,24,19
29,26,9
