Id,count,people_v
1,31,30
52,41,39
50,28,49
51,29,56
2,25,49
56,19,31
3,40,39
5,39,51
8,26,40
4,25,56
41,19,59
53,37,51
6,21,31
49,21,31
7,25,46
57,28,46
42,21,27
40,25,31
45,16,30
9,30,66
10,21,38
11,19,31
38,24,28
54,18,38
46,32,39
55,27,48
12,27,48
13,23,25
47,9,16
48,22,25
14,17,30
22,21,31
44,15,26
15,12,26
19,21,39
43,29,40
16,32,39
18,18,18
21,16,30
27,21,19
17,26,45
33,27,24
39,23,63
20,12,16
36,11,29
37,14,32
30,16,10
23,31,40
24,18,15
31,16,12
32,17,28
25,26,29
26,16,30
34,18,12
35,17,14
28,13,19
29,13,9
