Id,count,people_v
1,22,30
52,28,39
50,26,49
51,28,56
2,23,49
56,16,31
3,24,39
5,21,51
8,31,40
4,25,56
41,23,59
53,26,51
6,23,31
49,25,31
7,31,46
57,29,46
42,37,27
40,29,31
45,24,30
9,29,66
10,24,38
11,23,31
38,29,28
54,27,38
46,25,39
55,27,48
12,25,48
13,28,25
47,20,16
48,30,25
14,22,30
22,25,31
44,17,26
15,15,26
19,23,39
43,26,40
16,24,39
18,19,18
21,14,30
27,20,19
17,30,45
33,15,24
39,17,63
20,24,16
36,20,29
37,15,32
30,19,10
23,27,40
24,14,15
31,20,12
32,11,28
25,18,29
26,15,30
34,21,12
35,19,14
28,21,19
29,23,9
