Id,count,people_v
1,19,30
52,28,39
50,17,49
51,20,56
2,21,49
56,24,31
3,39,39
5,44,51
8,26,40
4,16,56
41,19,59
53,45,51
6,19,31
49,21,31
7,27,46
57,28,46
42,23,27
40,35,31
45,20,30
9,41,66
10,31,38
11,19,31
38,8,28
54,30,38
46,18,39
55,22,48
12,25,48
13,25,25
47,16,16
48,26,25
14,21,30
22,22,31
44,12,26
15,14,26
19,20,39
43,24,40
16,21,39
18,23,18
21,14,30
27,32,19
17,15,45
33,18,24
39,20,63
20,15,16
36,19,29
37,15,32
30,13,10
23,23,40
24,25,15
31,13,12
32,23,28
25,18,29
26,34,30
34,29,12
35,27,14
28,23,19
29,22,9
