Id,count,people_v
1,19,30
52,23,39
50,17,49
51,23,56
2,14,49
56,10,31
3,29,39
5,41,51
8,34,40
4,20,56
41,24,59
53,34,51
6,11,31
49,13,31
7,18,46
57,20,46
42,11,27
40,48,31
45,28,30
9,51,66
10,28,38
11,37,31
38,32,28
54,26,38
46,38,39
55,31,48
12,27,48
13,17,25
47,13,16
48,13,25
14,19,30
22,18,31
44,14,26
15,9,26
19,24,39
43,32,40
16,35,39
18,26,18
21,22,30
27,23,19
17,36,45
33,28,24
39,24,63
20,15,16
36,23,29
37,21,32
30,11,10
23,29,40
24,15,15
31,14,12
32,12,28
25,24,29
26,19,30
34,21,12
35,24,14
28,26,19
29,30,9
