Id,count,people_v
1,18,30
52,24,39
50,16,49
51,20,56
2,13,49
56,13,31
3,31,39
5,31,51
8,33,40
4,21,56
41,22,59
53,26,51
6,10,31
49,9,31
7,20,46
57,30,46
42,25,27
40,44,31
45,28,30
9,38,66
10,28,38
11,23,31
38,26,28
54,29,38
46,27,39
55,22,48
12,18,48
13,14,25
47,8,16
48,17,25
14,30,30
22,37,31
44,25,26
15,24,26
19,23,39
43,30,40
16,28,39
18,25,18
21,26,30
27,16,19
17,33,45
33,23,24
39,21,63
20,10,16
36,21,29
37,22,32
30,31,10
23,38,40
24,27,15
31,35,12
32,29,28
25,27,29
26,20,30
34,21,12
35,22,14
28,25,19
29,25,9
