Id,count,people_v
1,16,30
52,20,39
50,9,49
51,21,56
2,8,49
56,15,31
3,23,39
5,25,51
8,30,40
4,27,56
41,22,59
53,23,51
6,16,31
49,19,31
7,20,46
57,20,46
42,21,27
40,40,31
45,18,30
9,40,66
10,40,38
11,23,31
38,36,28
54,33,38
46,36,39
55,29,48
12,27,48
13,20,25
47,16,16
48,19,25
14,14,30
22,24,31
44,14,26
15,19,26
19,16,39
43,28,40
16,37,39
18,28,18
21,15,30
27,41,19
17,41,45
33,34,24
39,17,63
20,17,16
36,15,29
37,14,32
30,20,10
23,34,40
24,22,15
31,21,12
32,21,28
25,36,29
26,34,30
34,35,12
35,26,14
28,23,19
29,24,9
