Id,count,people_v
1,16,30
52,21,39
50,25,49
51,22,56
2,23,49
56,16,31
3,28,39
5,32,51
8,27,40
4,19,56
41,20,59
53,32,51
6,19,31
49,22,31
7,22,46
57,23,46
42,26,27
40,30,31
45,25,30
9,34,66
10,24,38
11,31,31
38,32,28
54,26,38
46,25,39
55,31,48
12,31,48
13,23,25
47,17,16
48,23,25
14,22,30
22,22,31
44,20,26
15,21,26
19,31,39
43,24,40
16,23,39
18,27,18
21,17,30
27,18,19
17,30,45
33,19,24
39,29,63
20,18,16
36,26,29
37,19,32
30,16,10
23,20,40
24,17,15
31,17,12
32,15,28
25,27,29
26,19,30
34,16,12
35,29,14
28,28,19
29,27,9
