Id,count,people_v
1,18,30
52,26,39
50,17,49
51,22,56
2,17,49
56,18,31
3,29,39
5,35,51
8,35,40
4,23,56
41,20,59
53,34,51
6,15,31
49,19,31
7,32,46
57,26,46
42,33,27
40,32,31
45,24,30
9,35,66
10,24,38
11,21,31
38,25,28
54,23,38
46,28,39
55,18,48
12,23,48
13,20,25
47,16,16
48,19,25
14,18,30
22,19,31
44,12,26
15,14,26
19,23,39
43,26,40
16,30,39
18,26,18
21,23,30
27,24,19
17,27,45
33,27,24
39,20,63
20,16,16
36,31,29
37,23,32
30,13,10
23,31,40
24,22,15
31,14,12
32,18,28
25,31,29
26,23,30
34,22,12
35,28,14
28,29,19
29,34,9
