Id,count,people_v
1,10,30
52,19,39
50,17,49
51,19,56
2,16,49
56,18,31
3,26,39
5,31,51
8,32,40
4,19,56
41,19,59
53,27,51
6,19,31
49,19,31
7,27,46
57,27,46
42,32,27
40,28,31
45,16,30
9,29,66
10,30,38
11,26,31
38,23,28
54,32,38
46,31,39
55,30,48
12,25,48
13,25,25
47,13,16
48,22,25
14,13,30
22,29,31
44,17,26
15,18,26
19,21,39
43,28,40
16,31,39
18,26,18
21,27,30
27,28,19
17,24,45
33,31,24
39,17,63
20,17,16
36,19,29
37,27,32
30,24,10
23,34,40
24,24,15
31,24,12
32,23,28
25,32,29
26,23,30
34,29,12
35,23,14
28,24,19
29,24,9
