Id,count,people_v
1,27,30
52,40,39
50,28,49
51,29,56
2,22,49
56,14,31
3,43,39
5,34,51
8,33,40
4,20,56
41,11,59
53,31,51
6,16,31
49,21,31
7,27,46
57,27,46
42,28,27
40,39,31
45,22,30
9,38,66
10,29,38
11,27,31
38,32,28
54,22,38
46,26,39
55,23,48
12,24,48
13,23,25
47,21,16
48,22,25
14,22,30
22,16,31
44,13,26
15,9,26
19,26,39
43,22,40
16,25,39
18,24,18
21,16,30
27,18,19
17,33,45
33,21,24
39,23,63
20,17,16
36,20,29
37,17,32
30,10,10
23,26,40
24,14,15
31,13,12
32,13,28
25,24,29
26,18,30
34,15,12
35,14,14
28,18,19
29,20,9
