Id,count,people_v
1,17,30
52,26,39
50,29,49
51,19,56
2,25,49
56,18,31
3,26,39
5,35,51
8,35,40
4,20,56
41,24,59
53,26,51
6,14,31
49,16,31
7,24,46
57,26,46
42,24,27
40,32,31
45,17,30
9,33,66
10,34,38
11,25,31
38,36,28
54,33,38
46,32,39
55,25,48
12,30,48
13,29,25
47,20,16
48,27,25
14,20,30
22,17,31
44,13,26
15,12,26
19,18,39
43,23,40
16,37,39
18,22,18
21,23,30
27,21,19
17,35,45
33,25,24
39,13,63
20,23,16
36,17,29
37,22,32
30,14,10
23,24,40
24,16,15
31,16,12
32,16,28
25,25,29
26,19,30
34,23,12
35,14,14
28,17,19
29,16,9
