Id,count,people_v
1,18,30
52,25,39
50,20,49
51,18,56
2,20,49
56,16,31
3,19,39
5,25,51
8,26,40
4,19,56
41,15,59
53,26,51
6,18,31
49,19,31
7,25,46
57,22,46
42,28,27
40,35,31
45,18,30
9,34,66
10,31,38
11,29,31
38,37,28
54,27,38
46,36,39
55,25,48
12,26,48
13,21,25
47,18,16
48,22,25
14,19,30
22,34,31
44,17,26
15,16,26
19,18,39
43,35,40
16,36,39
18,32,18
21,17,30
27,25,19
17,40,45
33,15,24
39,15,63
20,18,16
36,16,29
37,18,32
30,26,10
23,37,40
24,18,15
31,29,12
32,17,28
25,18,29
26,26,30
34,29,12
35,19,14
28,21,19
29,21,9
