Id,count,people_v
1,21,30
52,29,39
50,19,49
51,25,56
2,15,49
56,13,31
3,33,39
5,25,51
8,27,40
4,20,56
41,16,59
53,26,51
6,17,31
49,20,31
7,26,46
57,23,46
42,28,27
40,31,31
45,27,30
9,31,66
10,15,38
11,21,31
38,30,28
54,19,38
46,25,39
55,30,48
12,29,48
13,15,25
47,23,16
48,20,25
14,24,30
22,27,31
44,30,26
15,31,26
19,39,39
43,31,40
16,27,39
18,19,18
21,22,30
27,11,19
17,30,45
33,31,24
39,34,63
20,24,16
36,25,29
37,22,32
30,18,10
23,31,40
24,22,15
31,21,12
32,20,28
25,30,29
26,16,30
34,11,12
35,22,14
28,21,19
29,23,9
