Id,count,people_v
1,17,30
52,26,39
50,18,49
51,16,56
2,22,49
56,28,31
3,28,39
5,33,51
8,32,40
4,17,56
41,12,59
53,26,51
6,31,31
49,29,31
7,33,46
57,26,46
42,35,27
40,35,31
45,22,30
9,39,66
10,26,38
11,21,31
38,22,28
54,20,38
46,30,39
55,26,48
12,23,48
13,20,25
47,17,16
48,24,25
14,21,30
22,25,31
44,13,26
15,13,26
19,15,39
43,20,40
16,37,39
18,16,18
21,21,30
27,24,19
17,26,45
33,29,24
39,15,63
20,16,16
36,16,29
37,20,32
30,18,10
23,19,40
24,24,15
31,21,12
32,19,28
25,26,29
26,19,30
34,17,12
35,18,14
28,17,19
29,18,9
