Id,count,people_v
1,21,30
52,38,39
50,19,49
51,28,56
2,19,49
56,22,31
3,39,39
5,39,51
8,29,40
4,33,56
41,26,59
53,33,51
6,24,31
49,31,31
7,27,46
57,25,46
42,34,27
40,25,31
45,17,30
9,23,66
10,20,38
11,17,31
38,20,28
54,22,38
46,26,39
55,24,48
12,21,48
13,22,25
47,19,16
48,26,25
14,19,30
22,25,31
44,10,26
15,14,26
19,21,39
43,29,40
16,27,39
18,24,18
21,14,30
27,18,19
17,27,45
33,16,24
39,21,63
20,14,16
36,19,29
37,11,32
30,18,10
23,27,40
24,15,15
31,19,12
32,15,28
25,17,29
26,20,30
34,21,12
35,19,14
28,21,19
29,21,9
