Id,count,people_v
1,17,30
52,24,39
50,20,49
51,28,56
2,17,49
56,15,31
3,33,39
5,33,51
8,23,40
4,24,56
41,23,59
53,28,51
6,20,31
49,16,31
7,21,46
57,23,46
42,25,27
40,27,31
45,25,30
9,28,66
10,29,38
11,24,31
38,22,28
54,25,38
46,25,39
55,29,48
12,27,48
13,22,25
47,16,16
48,21,25
14,24,30
22,28,31
44,16,26
15,16,26
19,29,39
43,38,40
16,29,39
18,21,18
21,17,30
27,17,19
17,24,45
33,18,24
39,26,63
20,18,16
36,26,29
37,18,32
30,18,10
23,35,40
24,22,15
31,19,12
32,21,28
25,24,29
26,17,30
34,16,12
35,27,14
28,27,19
29,26,9
