Id,count,people_v
1,22,30
52,31,39
50,18,49
51,27,56
2,16,49
56,15,31
3,37,39
5,31,51
8,34,40
4,21,56
41,16,59
53,29,51
6,17,31
49,23,31
7,27,46
57,27,46
42,31,27
40,35,31
45,20,30
9,33,66
10,27,38
11,27,31
38,25,28
54,24,38
46,25,39
55,30,48
12,24,48
13,17,25
47,16,16
48,17,25
14,18,30
22,26,31
44,14,26
15,13,26
19,17,39
43,33,40
16,27,39
18,19,18
21,23,30
27,19,19
17,32,45
33,20,24
39,15,63
20,17,16
36,24,29
37,24,32
30,20,10
23,32,40
24,15,15
31,25,12
32,14,28
25,20,29
26,20,30
34,21,12
35,25,14
28,24,19
29,27,9
