Id,count,people_v
1,16,30
52,25,39
50,23,49
51,21,56
2,23,49
56,23,31
3,22,39
5,32,51
8,28,40
4,24,56
41,20,59
53,27,51
6,18,31
49,22,31
7,33,46
57,32,46
42,33,27
40,25,31
45,21,30
9,26,66
10,19,38
11,25,31
38,27,28
54,23,38
46,29,39
55,21,48
12,17,48
13,18,25
47,14,16
48,23,25
14,13,30
22,28,31
44,8,26
15,13,26
19,23,39
43,33,40
16,32,39
18,31,18
21,17,30
27,34,19
17,37,45
33,31,24
39,23,63
20,10,16
36,14,29
37,14,32
30,19,10
23,41,40
24,28,15
31,23,12
32,24,28
25,29,29
26,28,30
34,30,12
35,18,14
28,17,19
29,18,9
