Id,count,people_v
1,24,30
52,27,39
50,25,49
51,26,56
2,24,49
56,18,31
3,22,39
5,30,51
8,44,40
4,24,56
41,16,59
53,24,51
6,20,31
49,24,31
7,25,46
57,25,46
42,25,27
40,38,31
45,24,30
9,36,66
10,29,38
11,24,31
38,29,28
54,28,38
46,39,39
55,25,48
12,17,48
13,15,25
47,9,16
48,17,25
14,21,30
22,23,31
44,11,26
15,11,26
19,13,39
43,30,40
16,39,39
18,19,18
21,24,30
27,21,19
17,26,45
33,18,24
39,11,63
20,12,16
36,17,29
37,22,32
30,17,10
23,33,40
24,23,15
31,17,12
32,24,28
25,21,29
26,15,30
34,28,12
35,19,14
28,17,19
29,18,9
