Id,count,people_v
1,18,30
52,25,39
50,25,49
51,31,56
2,19,49
56,13,31
3,29,39
5,40,51
8,34,40
4,28,56
41,21,59
53,39,51
6,10,31
49,14,31
7,23,46
57,20,46
42,19,27
40,35,31
45,25,30
9,30,66
10,23,38
11,18,31
38,22,28
54,20,38
46,20,39
55,17,48
12,22,48
13,16,25
47,13,16
48,15,25
14,28,30
22,36,31
44,20,26
15,17,26
19,30,39
43,34,40
16,16,39
18,13,18
21,9,30
27,20,19
17,29,45
33,31,24
39,28,63
20,11,16
36,19,29
37,9,32
30,27,10
23,39,40
24,29,15
31,26,12
32,25,28
25,41,29
26,28,30
34,28,12
35,28,14
28,27,19
29,28,9
